,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
10597,0,2529800,BANANAS,4876,32,,,,,4881,2,4883.0,32.0,,,4878.5,56816.0
10598,0,2529900,BANANAS,4877,2,4876.0,24.0,,,4881,7,4883.0,26.0,,,4879.0,55568.0
10600,0,2530000,BANANAS,4876,30,,,,,4883,30,,,,,4879.5,56304.0
10603,0,2530100,BANANAS,4882,1,4877.0,2.0,4876.0,26.0,4883,26,,,,,4882.5,55658.0
10605,0,2530200,BANANAS,4877,1,4876.0,25.0,,,4883,26,,,,,4880.0,55466.0
10606,0,2530300,BANANAS,4877,22,,,,,4882,2,4884.0,22.0,,,4879.5,54312.0
10608,0,2530400,BANANAS,4877,26,,,,,4884,26,,,,,4880.5,53274.0
10611,0,2530500,BANANAS,4878,6,4877.0,29.0,,,4884,29,,,,,4881.0,53328.0
10613,0,2530600,BANANAS,4877,30,,,,,4884,30,,,,,4880.5,53364.0
10614,0,2530700,BANANAS,4878,7,4877.0,25.0,,,4884,25,,,,,4881.0,54290.0
10616,0,2530800,BANANAS,4877,32,,,,,4883,2,4884.0,30.0,,,4880.0,53986.0
10619,0,2530900,BANANAS,4876,25,,,,,4883,25,,,,,4879.5,56474.0
10621,0,2531000,BANANAS,4877,26,,,,,4882,1,4884.0,26.0,,,4879.5,53774.0
10623,0,2531100,BANANAS,4877,26,,,,,4884,26,,,,,4880.5,53210.0
10625,0,2531200,BANANAS,4877,28,,,,,4884,28,,,,,4880.5,54296.0
10627,0,2531300,BANANAS,4877,23,,,,,4883,23,,,,,4880.0,54428.0
10629,0,2531400,BANANAS,4877,31,,,,,4882,9,4884.0,31.0,,,4879.5,53020.0
10631,0,2531500,BANANAS,4877,27,,,,,4882,2,4884.0,27.0,,,4879.5,52144.0
10633,0,2531600,BANANAS,4878,2,4877.0,25.0,,,4884,27,,,,,4881.0,51112.0
10635,0,2531700,BANANAS,4878,7,4877.0,31.0,,,4884,31,,,,,4881.0,52340.0
10637,0,2531800,BANANAS,4878,28,,,,,4885,28,,,,,4881.5,49884.0
10639,0,2531900,BANANAS,4878,26,,,,,4883,3,4885.0,27.0,,,4880.5,49286.0
10641,0,2532000,BANANAS,4878,4,4877.0,26.0,,,4884,27,,,,,4881.0,51014.0
10643,0,2532100,BANANAS,4877,23,,,,,4882,8,4884.0,23.0,,,4879.5,51138.0
10645,0,2532200,BANANAS,4883,1,4877.0,23.0,,,4884,23,,,,,4883.5,51532.0
10647,0,2532300,BANANAS,4878,26,,,,,4884,26,,,,,4881.0,50958.0
10649,0,2532400,BANANAS,4877,22,,,,,4884,22,,,,,4880.5,51202.0
10651,0,2532500,BANANAS,4877,22,,,,,4882,3,4884.0,22.0,,,4879.5,51948.0
10653,0,2532600,BANANAS,4877,28,,,,,4884,28,,,,,4880.5,53076.0
10655,0,2532700,BANANAS,4877,22,,,,,4883,2,4884.0,20.0,,,4880.0,53592.0
10657,0,2532800,BANANAS,4877,29,,,,,4883,1,4884.0,28.0,,,4880.0,54162.0
10659,0,2532900,BANANAS,4877,22,,,,,4881,4,4883.0,22.0,,,4879.0,54546.0
10661,0,2533000,BANANAS,4877,2,4876.0,27.0,,,4883,29,,,,,4880.0,55766.0
10663,0,2533100,BANANAS,4878,2,4877.0,22.0,,,4884,24,,,,,4881.0,51832.0
10665,0,2533200,BANANAS,4883,1,4877.0,23.0,,,4884,23,,,,,4883.5,51368.0
10667,0,2533300,BANANAS,4878,24,,,,,4881,5,4884.0,1.0,4885.0,23.0,4879.5,49642.0
10669,0,2533400,BANANAS,4878,23,,,,,4883,9,4885.0,23.0,,,4880.5,47908.0
10671,0,2533500,BANANAS,4879,26,,,,,4885,26,,,,,4882.0,46504.0
10673,0,2533600,BANANAS,4879,31,,,,,4885,2,4886.0,29.0,,,4882.0,45526.0
10675,0,2533700,BANANAS,4880,2,4879.0,21.0,,,4886,23,,,,,4883.0,43820.0
10677,0,2533800,BANANAS,4886,1,4880.0,22.0,,,4887,22,,,,,4886.5,39924.0
10679,0,2533900,BANANAS,4880,32,,,,,4886,2,4887.0,30.0,,,4883.0,41748.0
10681,0,2534000,BANANAS,4879,23,,,,,4880,11,4886.0,24.0,,,4879.5,43826.0
10682,0,2534100,BANANAS,4879,27,,,,,4886,27,,,,,4882.5,42934.0
10685,0,2534200,BANANAS,4879,9,4878.0,24.0,,,4881,5,4885.0,24.0,,,4880.0,48154.0
10686,0,2534300,BANANAS,4883,1,4878.0,27.0,,,4885,27,,,,,4884.0,48796.0
10689,0,2534400,BANANAS,4884,1,4879.0,25.0,,,4885,25,,,,,4884.5,46690.0
10690,0,2534500,BANANAS,4883,1,4881.0,5.0,4878.0,22.0,4885,22,,,,,4884.0,48890.0
10693,0,2534600,BANANAS,4879,7,4878.0,29.0,,,4885,31,,,,,4882.0,47588.0
10694,0,2534700,BANANAS,4878,26,,,,,4883,8,4885.0,27.0,,,4880.5,49656.0
10697,0,2534800,BANANAS,4878,30,,,,,4879,1,4885.0,30.0,,,4878.5,47400.0
10698,0,2534900,BANANAS,4878,20,,,,,4879,5,4885.0,20.0,,,4878.5,48862.0
10701,0,2535000,BANANAS,4878,21,,,,,4883,10,4885.0,21.0,,,4880.5,48940.0
10702,0,2535100,BANANAS,4878,30,,,,,4885,30,,,,,4881.5,49014.0
10705,0,2535200,BANANAS,4879,2,4878.0,21.0,,,4884,1,4885.0,20.0,,,4881.5,50014.0
10706,0,2535300,BANANAS,4879,1,4878.0,26.0,,,4884,1,4885.0,25.0,,,4881.5,49910.0
10709,0,2535400,BANANAS,4878,26,,,,,4884,2,4885.0,24.0,,,4881.0,50154.0
10711,0,2535500,BANANAS,4878,27,,,,,4884,1,4885.0,26.0,,,4881.0,50058.0
10713,0,2535600,BANANAS,4883,1,4879.0,2.0,4878.0,29.0,4885,29,,,,,4884.0,48398.0
10715,0,2535700,BANANAS,4878,24,,,,,4884,2,4885.0,22.0,,,4881.0,49574.0
10717,0,2535800,BANANAS,4878,27,,,,,4881,3,4883.0,4.0,4884.0,2.0,4879.5,49922.0
10719,0,2535900,BANANAS,4878,24,,,,,4885,24,,,,,4881.5,49726.0
10721,0,2536000,BANANAS,4878,24,,,,,4884,2,4885.0,22.0,,,4881.0,50326.0
10723,0,2536100,BANANAS,4878,25,,,,,4879,1,4881.0,1.0,4885.0,25.0,4878.5,47066.0
10725,0,2536200,BANANAS,4878,26,,,,,4883,6,4885.0,26.0,,,4880.5,48216.0
10727,0,2536300,BANANAS,4883,2,4880.0,6.0,4879.0,27.0,4885,27,,,,,4884.0,46734.0
10729,0,2536400,BANANAS,4879,25,,,,,4885,25,,,,,4882.0,46694.0
10731,0,2536500,BANANAS,4879,22,,,,,4885,2,4886.0,20.0,,,4882.0,45970.0
10733,0,2536600,BANANAS,4879,32,,,,,4883,3,4885.0,32.0,,,4881.0,46702.0
10735,0,2536700,BANANAS,4879,5,4878.0,20.0,,,4885,22,,,,,4882.0,46928.0
10737,0,2536800,BANANAS,4879,25,,,,,4886,25,,,,,4882.5,43858.0
10739,0,2536900,BANANAS,4880,22,,,,,4881,3,4886.0,22.0,,,4880.5,42698.0
10741,0,2537000,BANANAS,4879,22,,,,,4886,22,,,,,4882.5,43896.0
10743,0,2537100,BANANAS,4879,23,,,,,4885,2,4886.0,21.0,,,4882.0,45948.0
10745,0,2537200,BANANAS,4879,26,,,,,4884,1,4886.0,27.0,,,4881.5,45928.0
10747,0,2537300,BANANAS,4879,27,,,,,4885,24,,,,,4882.0,46830.0
10749,0,2537400,BANANAS,4879,27,,,,,4885,2,4886.0,25.0,,,4882.0,45962.0
10751,0,2537500,BANANAS,4878,23,,,,,4885,23,,,,,4881.5,48542.0
10753,0,2537600,BANANAS,4878,21,,,,,4879,1,4883.0,5.0,4885.0,21.0,4878.5,47996.0
10755,0,2537700,BANANAS,4878,25,,,,,4883,10,4885.0,25.0,,,4880.5,49192.0
10757,0,2537800,BANANAS,4878,28,,,,,4883,4,4885.0,28.0,,,4880.5,46948.0
10759,0,2537900,BANANAS,4883,10,4879.0,24.0,,,4885,24,,,,,4884.0,46692.0
10761,0,2538000,BANANAS,4879,21,,,,,4886,21,,,,,4882.5,44918.0
10763,0,2538100,BANANAS,4880,31,,,,,4884,6,4886.0,31.0,,,4882.0,42828.0
10765,0,2538200,BANANAS,4879,21,,,,,4886,21,,,,,4882.5,44000.0
10767,0,2538300,BANANAS,4879,31,,,,,4885,21,,,,,4882.0,46868.0
10769,0,2538400,BANANAS,4878,25,,,,,4885,25,,,,,4881.5,47048.0
10770,0,2538500,BANANAS,4878,28,,,,,4884,2,4885.0,26.0,,,4881.0,49560.0
10772,0,2538600,BANANAS,4879,1,4878.0,26.0,,,4884,2,4885.0,24.0,,,4881.5,49666.0
10775,0,2538700,BANANAS,4878,30,,,,,4885,30,,,,,4881.5,48434.0
10777,0,2538800,BANANAS,4879,26,,,,,4884,2,4885.0,1.0,4886.0,25.0,4881.5,46288.0
10778,0,2538900,BANANAS,4879,25,,,,,4885,2,4886.0,23.0,,,4882.0,45704.0
10780,0,2539000,BANANAS,4879,28,,,,,4885,28,,,,,4882.0,46646.0
10783,0,2539100,BANANAS,4879,22,,,,,4885,22,,,,,4882.0,46764.0
10785,0,2539200,BANANAS,4879,2,4878.0,21.0,,,4885,23,,,,,4882.0,47744.0
10786,0,2539300,BANANAS,4879,29,,,,,4886,29,,,,,4882.5,46156.0
10788,0,2539400,BANANAS,4884,1,4879.0,28.0,,,4885,1,4886.0,27.0,,,4884.5,46142.0
10791,0,2539500,BANANAS,4882,2,4880.0,1.0,4879.0,20.0,4886,21,,,,,4884.0,43782.0
10793,0,2539600,BANANAS,4880,30,,,,,4886,1,4887.0,29.0,,,4883.0,42038.0
10794,0,2539700,BANANAS,4880,27,,,,,4887,27,,,,,4883.5,40718.0
10796,0,2539800,BANANAS,4880,22,,,,,4887,22,,,,,4883.5,41460.0
10799,0,2539900,BANANAS,4881,7,4880.0,21.0,,,4882,5,4887.0,23.0,,,4881.5,39158.0
10801,0,2540000,BANANAS,4881,7,4880.0,20.0,,,4883,5,4887.0,20.0,,,4882.0,39296.0
10803,0,2540100,BANANAS,4881,28,,,,,4887,22,,,,,4884.0,38760.0
10805,0,2540200,BANANAS,4881,30,,,,,4882,9,4886.0,9.0,4888.0,30.0,4881.5,37162.0
10807,0,2540300,BANANAS,4882,1,4881.0,25.0,,,4886,7,4888.0,26.0,,,4884.0,35610.0
10809,0,2540400,BANANAS,4881,27,,,,,4888,27,,,,,4884.5,36244.0
10811,0,2540500,BANANAS,4883,6,4882.0,26.0,,,4888,1,4889.0,25.0,,,4885.5,33444.0
10813,0,2540600,BANANAS,4882,2,4881.0,20.0,,,4888,22,,,,,4885.0,35176.0
10815,0,2540700,BANANAS,4882,21,,,,,4889,21,,,,,4885.5,32614.0
10817,0,2540800,BANANAS,4883,2,4882.0,28.0,,,4887,9,4889.0,30.0,,,4885.0,31572.0
10819,0,2540900,BANANAS,4888,1,4882.0,30.0,,,4889,30,,,,,4888.5,32012.0
10821,0,2541000,BANANAS,4882,25,,,,,4889,25,,,,,4885.5,32870.0
10823,0,2541100,BANANAS,4883,21,,,,,4889,21,,,,,4886.0,30330.0
10825,0,2541200,BANANAS,4883,27,,,,,4890,27,,,,,4886.5,27956.0
10827,0,2541300,BANANAS,4889,1,4885.0,1.0,4884.0,27.0,4890,27,,,,,4889.5,26550.0
10829,0,2541400,BANANAS,4883,29,,,,,4890,29,,,,,4886.5,29156.0
10831,0,2541500,BANANAS,4883,29,,,,,4890,29,,,,,4886.5,28126.0
10833,0,2541600,BANANAS,4883,10,4882.0,27.0,,,4889,29,,,,,4886.0,31186.0
10835,0,2541700,BANANAS,4884,3,4883.0,24.0,,,4889,24,,,,,4886.5,30220.0
10837,0,2541800,BANANAS,4882,25,,,,,4883,1,4889.0,25.0,,,4882.5,32070.0
10839,0,2541900,BANANAS,4883,1,4882.0,27.0,,,4887,7,4889.0,28.0,,,4885.0,31572.0
10841,0,2542000,BANANAS,4883,22,,,,,4890,22,,,,,4886.5,28854.0
10843,0,2542100,BANANAS,4884,4,4883.0,22.0,,,4889,22,,,,,4886.5,30514.0
10845,0,2542200,BANANAS,4882,20,,,,,4883,1,4889.0,20.0,,,4882.5,30776.0
10847,0,2542300,BANANAS,4885,6,4882.0,29.0,,,4889,29,,,,,4887.0,31754.0
10849,0,2542400,BANANAS,4883,6,4882.0,31.0,,,4889,31,,,,,4886.0,32684.0
10851,0,2542500,BANANAS,4882,22,,,,,4888,22,,,,,4885.0,34778.0
10853,0,2542600,BANANAS,4882,28,,,,,4889,28,,,,,4885.5,32072.0
10855,0,2542700,BANANAS,4883,29,,,,,4889,29,,,,,4886.0,30510.0
10857,0,2542800,BANANAS,4883,26,,,,,4890,26,,,,,4886.5,28850.0
10858,0,2542900,BANANAS,4886,6,4884.0,8.0,4883.0,22.0,4890,22,,,,,4888.0,29846.0
10861,0,2543000,BANANAS,4884,4,4883.0,24.0,,,4889,24,,,,,4886.5,30206.0
10862,0,2543100,BANANAS,4883,26,,,,,4890,26,,,,,4886.5,27508.0
10865,0,2543200,BANANAS,4884,25,,,,,4890,25,,,,,4887.0,26132.0
10866,0,2543300,BANANAS,4883,25,,,,,4890,25,,,,,4886.5,26820.0
10869,0,2543400,BANANAS,4884,22,,,,,4891,22,,,,,4887.5,23980.0
10870,0,2543500,BANANAS,4884,29,,,,,4889,10,4891.0,29.0,,,4886.5,22710.0
10873,0,2543600,BANANAS,4885,23,,,,,4890,10,4891.0,2.0,4892.0,21.0,4887.5,21318.0
10874,0,2543700,BANANAS,4885,25,,,,,4892,25,,,,,4888.5,19316.0
10877,0,2543800,BANANAS,4886,8,4885.0,21.0,,,4892,22,,,,,4889.0,18838.0
10878,0,2543900,BANANAS,4891,1,4886.0,1.0,4885.0,26.0,4892,27,,,,,4891.5,19088.0
10881,0,2544000,BANANAS,4891,1,4886.0,26.0,,,4892,25,,,,,4891.5,18478.0
10882,0,2544100,BANANAS,4885,23,,,,,4892,23,,,,,4888.5,20338.0
10885,0,2544200,BANANAS,4885,24,,,,,4890,6,4891.0,1.0,4892.0,23.0,4887.5,21948.0
10886,0,2544300,BANANAS,4884,25,,,,,4891,25,,,,,4887.5,23710.0
10889,0,2544400,BANANAS,4885,1,4884.0,27.0,,,4887,5,4891.0,28.0,,,4886.0,23596.0
10891,0,2544500,BANANAS,4884,25,,,,,4891,25,,,,,4887.5,24738.0
10893,0,2544600,BANANAS,4884,26,,,,,4890,1,4891.0,25.0,,,4887.0,25548.0
10895,0,2544700,BANANAS,4884,29,,,,,4890,2,4891.0,27.0,,,4887.0,25512.0
10897,0,2544800,BANANAS,4884,28,,,,,4891,28,,,,,4887.5,25062.0
10899,0,2544900,BANANAS,4884,23,,,,,4891,23,,,,,4887.5,24826.0
10901,0,2545000,BANANAS,4884,23,,,,,4889,2,4891.0,23.0,,,4886.5,23856.0
10903,0,2545100,BANANAS,4884,25,,,,,4889,3,4891.0,25.0,,,4886.5,23682.0
10905,0,2545200,BANANAS,4885,30,,,,,4891,30,,,,,4888.0,22390.0
10907,0,2545300,BANANAS,4885,2,4884.0,24.0,,,4889,2,4891.0,26.0,,,4887.0,22666.0
10909,0,2545400,BANANAS,4885,24,,,,,4890,4,4892.0,24.0,,,4887.5,20888.0
10911,0,2545500,BANANAS,4886,1,4885.0,27.0,,,4890,2,4892.0,28.0,,,4888.0,19386.0
10913,0,2545600,BANANAS,4891,1,4886.0,1.0,4885.0,25.0,4892,26,,,,,4891.5,19270.0
10915,0,2545700,BANANAS,4891,1,4886.0,2.0,4885.0,26.0,4892,28,,,,,4891.5,18946.0
10917,0,2545800,BANANAS,4886,11,4885.0,25.0,,,4892,27,,,,,4889.0,19194.0
10919,0,2545900,BANANAS,4886,4,4885.0,21.0,,,4888,4,4892.0,21.0,,,4887.0,19990.0
10921,0,2546000,BANANAS,4888,6,4886.0,7.0,4885.0,27.0,4892,27,,,,,4890.0,20584.0
10923,0,2546100,BANANAS,4885,24,,,,,4890,4,4892.0,24.0,,,4887.5,21858.0
10925,0,2546200,BANANAS,4884,32,,,,,4891,32,,,,,4887.5,23832.0
10927,0,2546300,BANANAS,4884,29,,,,,4889,2,4891.0,29.0,,,4886.5,24394.0
10929,0,2546400,BANANAS,4885,2,4884.0,20.0,,,4891,22,,,,,4888.0,23250.0
10931,0,2546500,BANANAS,4884,21,,,,,4885,1,4891.0,21.0,,,4884.5,24060.0
10933,0,2546600,BANANAS,4884,30,,,,,4890,30,,,,,4887.0,26518.0
10935,0,2546700,BANANAS,4883,24,,,,,4890,24,,,,,4886.5,28926.0
10937,0,2546800,BANANAS,4883,31,,,,,4888,4,4889.0,1.0,4890.0,30.0,4885.5,29702.0
10939,0,2546900,BANANAS,4883,25,,,,,4888,5,4889.0,1.0,4890.0,24.0,4885.5,29964.0
10941,0,2547000,BANANAS,4888,1,4883.0,28.0,,,4890,28,,,,,4889.0,28796.0
10943,0,2547100,BANANAS,4883,27,,,,,4890,27,,,,,4886.5,27592.0
10945,0,2547200,BANANAS,4884,1,4883.0,21.0,,,4890,22,,,,,4887.0,27102.0
10947,0,2547300,BANANAS,4883,20,,,,,4884,1,4890.0,20.0,,,4883.5,27402.0
10949,0,2547400,BANANAS,4883,30,,,,,4888,8,4889.0,1.0,4890.0,29.0,4885.5,30138.0
10950,0,2547500,BANANAS,4883,24,,,,,4889,2,4890.0,22.0,,,4886.0,29478.0
10952,0,2547600,BANANAS,4883,2,4882.0,28.0,,,4887,6,4889.0,30.0,,,4885.0,31164.0
10955,0,2547700,BANANAS,4883,22,,,,,4888,8,4889.0,1.0,4890.0,21.0,4885.5,30206.0
10957,0,2547800,BANANAS,4883,24,,,,,4888,8,4889.0,24.0,,,4885.5,30260.0
10958,0,2547900,BANANAS,4883,32,,,,,4890,32,,,,,4886.5,29042.0
10960,0,2548000,BANANAS,4884,28,,,,,4890,28,,,,,4887.0,26350.0
10963,0,2548100,BANANAS,4884,26,,,,,4890,26,,,,,4887.0,26236.0
10965,0,2548200,BANANAS,4884,28,,,,,4890,1,4891.0,27.0,,,4887.0,25190.0
10966,0,2548300,BANANAS,4885,2,4884.0,29.0,,,4889,3,4891.0,31.0,,,4887.0,23344.0
10968,0,2548400,BANANAS,4885,1,4884.0,27.0,,,4891,28,,,,,4888.0,23094.0
10971,0,2548500,BANANAS,4885,30,,,,,4892,30,,,,,4888.5,19546.0
10973,0,2548600,BANANAS,4890,1,4885.0,30.0,,,4892,30,,,,,4891.0,21470.0
10974,0,2548700,BANANAS,4885,29,,,,,4891,2,4892.0,27.0,,,4888.0,21422.0
10977,0,2548800,BANANAS,4884,20,,,,,4891,20,,,,,4887.5,23860.0
10979,0,2548900,BANANAS,4885,28,,,,,4892,28,,,,,4888.5,20170.0
10981,0,2549000,BANANAS,4890,5,4886.0,28.0,,,4892,28,,,,,4891.0,18116.0
10983,0,2549100,BANANAS,4887,9,4886.0,26.0,,,4893,26,,,,,4890.0,15702.0
10985,0,2549200,BANANAS,4887,2,4886.0,29.0,,,4891,10,4893.0,31.0,,,4889.0,14798.0
10987,0,2549300,BANANAS,4887,1,4886.0,25.0,,,4893,26,,,,,4890.0,14448.0
10989,0,2549400,BANANAS,4887,2,4886.0,21.0,,,4893,23,,,,,4890.0,14838.0
10991,0,2549500,BANANAS,4886,26,,,,,4892,2,4893.0,24.0,,,4889.0,17690.0
10993,0,2549600,BANANAS,4887,2,4886.0,25.0,,,4893,25,,,,,4890.0,16640.0
10995,0,2549700,BANANAS,4887,2,4886.0,29.0,,,4891,10,4893.0,31.0,,,4889.0,14940.0
10997,0,2549800,BANANAS,4886,23,,,,,4893,23,,,,,4889.5,15736.0
10999,0,2549900,BANANAS,4891,1,4886.0,28.0,,,4893,28,,,,,4892.0,16952.0
11001,0,2550000,BANANAS,4887,23,,,,,4893,1,4894.0,22.0,,,4890.0,13620.0
11003,0,2550100,BANANAS,4887,1,4886.0,29.0,,,4893,30,,,,,4890.0,14660.0
11005,0,2550200,BANANAS,4887,23,,,,,4894,23,,,,,4890.5,12482.0
11007,0,2550300,BANANAS,4887,26,,,,,4892,6,4894.0,26.0,,,4889.5,13390.0
11009,0,2550400,BANANAS,4887,23,,,,,4894,23,,,,,4890.5,12604.0
11011,0,2550500,BANANAS,4887,6,4886.0,23.0,,,4888,1,4893.0,23.0,,,4887.5,14816.0
11013,0,2550600,BANANAS,4887,29,,,,,4894,29,,,,,4890.5,11176.0
11015,0,2550700,BANANAS,4887,21,,,,,4894,21,,,,,4890.5,10386.0
11017,0,2550800,BANANAS,4887,30,,,,,4894,30,,,,,4890.5,10370.0
11019,0,2550900,BANANAS,4888,25,,,,,4891,5,4895.0,25.0,,,4889.5,8756.0
11021,0,2551000,BANANAS,4888,20,,,,,4894,20,,,,,4891.0,10060.0
11023,0,2551100,BANANAS,4888,21,,,,,4895,21,,,,,4891.5,8896.0
11025,0,2551200,BANANAS,4888,29,,,,,4895,29,,,,,4891.5,8230.0
11027,0,2551300,BANANAS,4888,2,4887.0,22.0,,,4894,24,,,,,4891.0,10764.0
11029,0,2551400,BANANAS,4888,21,,,,,4894,1,4895.0,20.0,,,4891.0,9196.0
11031,0,2551500,BANANAS,4888,24,,,,,4895,24,,,,,4891.5,8478.0
11033,0,2551600,BANANAS,4889,6,4888.0,23.0,,,4895,23,,,,,4892.0,8228.0
11035,0,2551700,BANANAS,4888,32,,,,,4894,2,4895.0,30.0,,,4891.0,9240.0
11037,0,2551800,BANANAS,4888,26,,,,,4895,26,,,,,4891.5,8068.0
11038,0,2551900,BANANAS,4893,1,4888.0,29.0,,,4895,29,,,,,4894.0,7530.0
11041,0,2552000,BANANAS,4888,31,,,,,4894,31,,,,,4891.0,9668.0
11042,0,2552100,BANANAS,4887,23,,,,,4892,1,4894.0,23.0,,,4889.5,11926.0
11045,0,2552200,BANANAS,4887,29,,,,,4894,29,,,,,4890.5,11984.0
11046,0,2552300,BANANAS,4887,20,,,,,4888,1,4894.0,20.0,,,4887.5,12280.0
11049,0,2552400,BANANAS,4890,2,4887.0,26.0,,,4893,26,,,,,4891.5,13848.0
11050,0,2552500,BANANAS,4887,29,,,,,4893,29,,,,,4890.0,13854.0
11053,0,2552600,BANANAS,4886,25,,,,,4892,1,4893.0,25.0,,,4889.0,17062.0
11054,0,2552700,BANANAS,4886,26,,,,,4887,5,4893.0,26.0,,,4886.5,16298.0
11057,0,2552800,BANANAS,4891,1,4885.0,25.0,,,4892,25,,,,,4891.5,18336.0
11058,0,2552900,BANANAS,4886,8,4885.0,30.0,,,4892,30,,,,,4889.0,20648.0
11061,0,2553000,BANANAS,4885,28,,,,,4890,5,4892.0,28.0,,,4887.5,20192.0
11062,0,2553100,BANANAS,4886,24,,,,,4893,24,,,,,4889.5,16874.0
11065,0,2553200,BANANAS,4887,1,4886.0,26.0,,,4893,27,,,,,4890.0,14250.0
11067,0,2553300,BANANAS,4891,2,4887.0,22.0,,,4893,22,,,,,4892.0,13958.0
11069,0,2553400,BANANAS,4887,2,4886.0,20.0,,,4893,22,,,,,4890.0,14498.0
11071,0,2553500,BANANAS,4886,29,,,,,4887,1,4891.0,8.0,4893.0,29.0,4886.5,15738.0
11073,0,2553600,BANANAS,4887,27,,,,,4893,27,,,,,4890.0,13764.0
11075,0,2553700,BANANAS,4887,22,,,,,4893,2,4894.0,20.0,,,4890.0,12982.0
11077,0,2553800,BANANAS,4887,24,,,,,4894,24,,,,,4890.5,12230.0
11079,0,2553900,BANANAS,4888,1,4887.0,28.0,,,4894,29,,,,,4891.0,10952.0
11081,0,2554000,BANANAS,4888,30,,,,,4893,8,4894.0,1.0,4895.0,29.0,4890.5,8696.0
11083,0,2554100,BANANAS,4889,9,4888.0,31.0,,,4894,1,4895.0,30.0,,,4891.5,8684.0
11085,0,2554200,BANANAS,4888,26,,,,,4891,4,4894.0,2.0,4895.0,24.0,4889.5,8912.0
11087,0,2554300,BANANAS,4889,1,4888.0,24.0,,,4891,5,4895.0,24.0,,,4890.0,9222.0
11089,0,2554400,BANANAS,4888,31,,,,,4895,31,,,,,4891.5,7702.0
11091,0,2554500,BANANAS,4888,24,,,,,4895,24,,,,,4891.5,7578.0
11093,0,2554600,BANANAS,4889,30,,,,,4896,30,,,,,4892.5,3968.0
11095,0,2554700,BANANAS,4890,1,4889.0,25.0,,,4896,25,,,,,4893.0,4930.0
11097,0,2554800,BANANAS,4888,27,,,,,4893,1,4895.0,27.0,,,4890.5,7598.0
11099,0,2554900,BANANAS,4893,1,4888.0,30.0,,,4894,2,4895.0,28.0,,,4893.5,8818.0
11101,0,2555000,BANANAS,4889,31,,,,,4895,31,,,,,4892.0,5786.0
11103,0,2555100,BANANAS,4890,7,4889.0,30.0,,,4896,30,,,,,4893.0,4092.0
11105,0,2555200,BANANAS,4890,8,4889.0,28.0,,,4896,28,,,,,4893.0,3902.0
11107,0,2555300,BANANAS,4889,3,4888.0,28.0,,,4895,29,,,,,4892.0,6718.0
11109,0,2555400,BANANAS,4888,25,,,,,4895,25,,,,,4891.5,7804.0
11111,0,2555500,BANANAS,4888,30,,,,,4894,2,4895.0,28.0,,,4891.0,8812.0
11113,0,2555600,BANANAS,4888,23,,,,,4895,23,,,,,4891.5,7490.0
11115,0,2555700,BANANAS,4888,31,,,,,4894,2,4895.0,29.0,,,4891.0,8996.0
11117,0,2555800,BANANAS,4887,20,,,,,4894,20,,,,,4890.5,10738.0
11119,0,2555900,BANANAS,4887,26,,,,,4893,2,4894.0,24.0,,,4890.0,12932.0
11121,0,2556000,BANANAS,4887,1,4886.0,24.0,,,4893,25,,,,,4890.0,14586.0
11123,0,2556100,BANANAS,4887,32,,,,,4892,10,4893.0,2.0,4894.0,30.0,4889.5,13422.0
11124,0,2556200,BANANAS,4887,31,,,,,4892,8,4894.0,31.0,,,4889.5,12548.0
11127,0,2556300,BANANAS,4887,32,,,,,4894,32,,,,,4890.5,11670.0
11129,0,2556400,BANANAS,4887,22,,,,,4888,1,4894.0,22.0,,,4887.5,11410.0
11130,0,2556500,BANANAS,4887,23,,,,,4894,23,,,,,4890.5,11962.0
11132,0,2556600,BANANAS,4888,8,4887.0,26.0,,,4894,26,,,,,4891.0,11472.0
11135,0,2556700,BANANAS,4887,21,,,,,4888,1,4894.0,21.0,,,4887.5,12414.0
11137,0,2556800,BANANAS,4887,1,4886.0,26.0,,,4891,5,4893.0,27.0,,,4889.0,14244.0
11138,0,2556900,BANANAS,4887,1,4886.0,22.0,,,4893,23,,,,,4890.0,14176.0
11140,0,2557000,BANANAS,4887,28,,,,,4894,28,,,,,4890.5,13560.0
11143,0,2557100,BANANAS,4887,3,4886.0,28.0,,,4893,30,,,,,4890.0,14554.0
11145,0,2557200,BANANAS,4887,30,,,,,4892,10,4893.0,1.0,4894.0,29.0,4889.5,12680.0
11146,0,2557300,BANANAS,4888,2,4887.0,22.0,,,4894,24,,,,,4891.0,10758.0
11148,0,2557400,BANANAS,4887,23,,,,,4894,23,,,,,4890.5,11286.0
11151,0,2557500,BANANAS,4887,25,,,,,4892,7,4894.0,25.0,,,4889.5,12208.0
11153,0,2557600,BANANAS,4887,25,,,,,4893,1,4894.0,24.0,,,4890.0,12772.0
11155,0,2557700,BANANAS,4887,25,,,,,4893,1,4894.0,25.0,,,4890.0,13292.0
11157,0,2557800,BANANAS,4887,1,4886.0,30.0,,,4893,31,,,,,4890.0,14436.0
11159,0,2557900,BANANAS,4887,29,,,,,4888,3,4893.0,2.0,4894.0,27.0,4887.5,13602.0
