,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
16804,0,2840200,PEARLS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-616.0
16806,0,2840300,PEARLS,9996,1,9995.0,29.0,,,10002,5,10004.0,1.0,10005.0,29.0,9999.0,-616.0
16808,0,2840400,PEARLS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-616.0
16810,0,2840500,PEARLS,9996,2,9995.0,24.0,,,10002,5,10004.0,2.0,10005.0,24.0,9999.0,-616.0
16813,0,2840600,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-616.0
16814,0,2840700,PEARLS,10002,4,9995.0,22.0,,,10005,22,,,,,10003.5,-616.0
16816,0,2840800,PEARLS,9998,1,9995.0,22.0,,,10005,22,,,,,10001.5,-608.0
16819,0,2840900,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,-608.0
16821,0,2841000,PEARLS,9996,2,9995.0,22.0,,,9998,3,10004.0,2.0,10005.0,22.0,9997.0,-608.0
16822,0,2841100,PEARLS,9996,1,9995.0,29.0,,,9998,1,10004.0,1.0,10005.0,29.0,9997.0,-608.0
16824,0,2841200,PEARLS,9996,2,9995.0,28.0,,,9998,1,10004.0,2.0,10005.0,28.0,9997.0,-608.0
16827,0,2841300,PEARLS,10002,5,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10003.0,-608.0
16829,0,2841400,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-600.0
16830,0,2841500,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-600.0
16832,0,2841600,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,-596.0
16835,0,2841700,PEARLS,9998,4,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,-596.0
16837,0,2841800,PEARLS,9998,10,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,-596.0
16838,0,2841900,PEARLS,10002,5,9995.0,21.0,,,10005,21,,,,,10003.5,-596.0
16840,0,2842000,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-596.0
16842,0,2842100,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-596.0
16844,0,2842200,PEARLS,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0,-596.0
16846,0,2842300,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-596.0
16848,0,2842400,PEARLS,9998,10,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,-596.0
16850,0,2842500,PEARLS,9998,4,9996.0,2.0,9995.0,27.0,10000,1,10004.0,2.0,10005.0,27.0,9999.0,-588.0
16852,0,2842600,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-588.0
16854,0,2842700,PEARLS,9996,1,9995.0,25.0,,,9998,8,10004.0,1.0,10005.0,25.0,9997.0,-584.0
16856,0,2842800,PEARLS,9996,1,9995.0,30.0,,,10002,7,10004.0,1.0,10005.0,30.0,9999.0,-584.0
16858,0,2842900,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-584.0
16860,0,2843000,PEARLS,9996,1,9995.0,26.0,,,9998,2,10004.0,1.0,10005.0,26.0,9997.0,-584.0
16862,0,2843100,PEARLS,10002,5,9995.0,28.0,,,10005,28,,,,,10003.5,-588.0
16864,0,2843200,PEARLS,9998,6,9995.0,24.0,,,10005,24,,,,,10001.5,-576.0
16866,0,2843300,PEARLS,9995,23,,,,,10002,7,10005.0,23.0,,,9998.5,-576.0
16868,0,2843400,PEARLS,9995,24,,,,,10000,3,10005.0,24.0,,,9997.5,-576.0
16870,0,2843500,PEARLS,10002,11,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0,-576.0
16872,0,2843600,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-576.0
16874,0,2843700,PEARLS,9995,22,,,,,10002,7,10005.0,22.0,,,9998.5,-576.0
16876,0,2843800,PEARLS,9998,10,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,-576.0
16878,0,2843900,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-576.0
16880,0,2844000,PEARLS,10002,1,9995.0,25.0,,,10005,25,,,,,10003.5,-568.0
16882,0,2844100,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-568.0
16884,0,2844200,PEARLS,10002,7,9995.0,21.0,,,10005,21,,,,,10003.5,-560.0
16886,0,2844300,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-560.0
16888,0,2844400,PEARLS,9998,5,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0,-568.0
16890,0,2844500,PEARLS,9996,2,9995.0,29.0,,,9998,1,10004.0,2.0,10005.0,29.0,9997.0,-568.0
16892,0,2844600,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-568.0
16894,0,2844700,PEARLS,9995,21,,,,,10002,7,10005.0,21.0,,,9998.5,-568.0
16896,0,2844800,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,-568.0
16898,0,2844900,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-568.0
16900,0,2845000,PEARLS,9996,2,9995.0,22.0,,,10000,6,10002.0,8.0,10004.0,2.0,9998.0,-568.0
16903,0,2845100,PEARLS,9996,1,9995.0,25.0,,,10002,10,10004.0,1.0,10005.0,25.0,9999.0,-568.0
16904,0,2845200,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-568.0
16907,0,2845300,PEARLS,10002,11,9998.0,6.0,9996.0,2.0,10004,2,10005.0,21.0,,,10003.0,-568.0
16908,0,2845400,PEARLS,9995,23,,,,,10002,5,10005.0,23.0,,,9998.5,-568.0
16911,0,2845500,PEARLS,9998,2,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,-568.0
16912,0,2845600,PEARLS,9998,10,9995.0,23.0,,,10005,23,,,,,10001.5,-568.0
16915,0,2845700,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-568.0
16916,0,2845800,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-572.0
16919,0,2845900,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-572.0
16920,0,2846000,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-572.0
16923,0,2846100,PEARLS,9998,3,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,-572.0
16924,0,2846200,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-576.0
16927,0,2846300,PEARLS,9998,5,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,-584.0
16928,0,2846400,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-592.0
16930,0,2846500,PEARLS,9998,7,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,-560.0
16932,0,2846600,PEARLS,9998,10,9995.0,23.0,,,10005,23,,,,,10001.5,-560.0
16934,0,2846700,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-560.0
16936,0,2846800,PEARLS,10002,2,9995.0,28.0,,,10005,28,,,,,10003.5,-560.0
16938,0,2846900,PEARLS,9998,9,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,-552.0
16940,0,2847000,PEARLS,9995,27,,,,,10002,7,10005.0,27.0,,,9998.5,-544.0
16942,0,2847100,PEARLS,9995,27,,,,,9998,5,10005.0,27.0,,,9996.5,-544.0
16944,0,2847200,PEARLS,9998,6,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,-544.0
16946,0,2847300,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-544.0
16948,0,2847400,PEARLS,10000,3,9995.0,27.0,,,10005,27,,,,,10002.5,-544.0
16950,0,2847500,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-544.0
16952,0,2847600,PEARLS,9996,2,9995.0,25.0,,,10002,7,10004.0,2.0,10005.0,25.0,9999.0,-544.0
16954,0,2847700,PEARLS,9998,6,9995.0,26.0,,,10005,26,,,,,10001.5,-544.0
16956,0,2847800,PEARLS,9998,1,9995.0,26.0,,,10005,26,,,,,10001.5,-544.0
16958,0,2847900,PEARLS,10002,10,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10003.0,-544.0
16960,0,2848000,PEARLS,9996,2,9995.0,28.0,,,10002,5,10004.0,2.0,10005.0,28.0,9999.0,-544.0
16962,0,2848100,PEARLS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-544.0
16964,0,2848200,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-536.0
16966,0,2848300,PEARLS,9995,27,,,,,10005,27,,,,,10000.0,-536.0
16968,0,2848400,PEARLS,9995,28,,,,,10005,28,,,,,10000.0,-536.0
16970,0,2848500,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,-536.0
16972,0,2848600,PEARLS,9996,1,9995.0,27.0,,,10000,2,10002.0,9.0,10004.0,1.0,9998.0,-536.0
16974,0,2848700,PEARLS,9995,29,,,,,10005,29,,,,,10000.0,-536.0
16976,0,2848800,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-536.0
16978,0,2848900,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-536.0
16980,0,2849000,PEARLS,9995,29,,,,,9998,1,10005.0,29.0,,,9996.5,-536.0
16982,0,2849100,PEARLS,9995,24,,,,,9998,1,10005.0,24.0,,,9996.5,-536.0
16984,0,2849200,PEARLS,9998,5,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0,-536.0
16986,0,2849300,PEARLS,9996,1,9995.0,25.0,,,10002,4,10004.0,1.0,10005.0,25.0,9999.0,-536.0
16988,0,2849400,PEARLS,10002,2,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0,-536.0
16991,0,2849500,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-532.0
16993,0,2849600,PEARLS,10002,1,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10003.0,-532.0
16994,0,2849700,PEARLS,9998,5,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,-536.0
16996,0,2849800,PEARLS,9998,7,9995.0,29.0,,,10005,29,,,,,10001.5,-536.0
16999,0,2849900,PEARLS,9995,27,,,,,9998,1,10005.0,27.0,,,9996.5,-536.0
17001,0,2850000,PEARLS,9998,5,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0,-536.0
17002,0,2850100,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-536.0
17004,0,2850200,PEARLS,9996,1,9995.0,20.0,,,10002,2,10004.0,1.0,10005.0,20.0,9999.0,-536.0
17007,0,2850300,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-536.0
17009,0,2850400,PEARLS,9995,27,,,,,10005,27,,,,,10000.0,-536.0
17010,0,2850500,PEARLS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-536.0
17012,0,2850600,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-536.0
17015,0,2850700,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-536.0
17017,0,2850800,PEARLS,10002,1,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10003.0,-536.0
17018,0,2850900,PEARLS,9995,22,,,,,10002,8,10005.0,22.0,,,9998.5,-536.0
17020,0,2851000,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-536.0
17022,0,2851100,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,-540.0
17024,0,2851200,PEARLS,9998,7,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0,-496.0
17026,0,2851300,PEARLS,9996,2,9995.0,30.0,,,10002,2,10004.0,2.0,10005.0,30.0,9999.0,-496.0
17028,0,2851400,PEARLS,9998,9,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0,-496.0
17030,0,2851500,PEARLS,9995,28,,,,,10005,28,,,,,10000.0,-496.0
17032,0,2851600,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-496.0
17034,0,2851700,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-496.0
17036,0,2851800,PEARLS,9998,8,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0,-496.0
17038,0,2851900,PEARLS,9996,1,9995.0,25.0,,,10002,2,10004.0,1.0,10005.0,25.0,9999.0,-492.0
17040,0,2852000,PEARLS,10002,5,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0,-492.0
17042,0,2852100,PEARLS,9995,27,,,,,10005,27,,,,,10000.0,-492.0
17044,0,2852200,PEARLS,9995,26,,,,,10002,7,10005.0,26.0,,,9998.5,-488.0
17046,0,2852300,PEARLS,9998,1,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,-488.0
17048,0,2852400,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-488.0
17050,0,2852500,PEARLS,9998,9,9995.0,22.0,,,10005,22,,,,,10001.5,-488.0
17052,0,2852600,PEARLS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-488.0
17054,0,2852700,PEARLS,9995,29,,,,,10005,29,,,,,10000.0,-488.0
17056,0,2852800,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,-488.0
17058,0,2852900,PEARLS,9996,1,9995.0,30.0,,,10002,9,10004.0,1.0,10005.0,30.0,9999.0,-488.0
17060,0,2853000,PEARLS,10002,2,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10003.0,-488.0
17062,0,2853100,PEARLS,9996,1,9995.0,23.0,,,10002,3,10004.0,1.0,10005.0,23.0,9999.0,-484.0
17064,0,2853200,PEARLS,9998,5,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0,-484.0
17066,0,2853300,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-484.0
17068,0,2853400,PEARLS,9996,1,9995.0,25.0,,,10002,7,10004.0,1.0,10005.0,25.0,9999.0,-484.0
17070,0,2853500,PEARLS,10000,3,9998.0,2.0,9995.0,24.0,10005,24,,,,,10002.5,-484.0
17072,0,2853600,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-484.0
17074,0,2853700,PEARLS,10000,5,9998.0,6.0,9995.0,25.0,10005,25,,,,,10002.5,-480.0
17076,0,2853800,PEARLS,9996,2,9995.0,21.0,,,10000,2,10004.0,2.0,10005.0,21.0,9998.0,-480.0
17079,0,2853900,PEARLS,9995,27,,,,,10002,2,10005.0,27.0,,,9998.5,-480.0
17080,0,2854000,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-480.0
17083,0,2854100,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-480.0
17084,0,2854200,PEARLS,9996,2,9995.0,30.0,,,10002,6,10004.0,2.0,10005.0,30.0,9999.0,-480.0
17087,0,2854300,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,-480.0
17088,0,2854400,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-480.0
17091,0,2854500,PEARLS,9995,28,,,,,10002,2,10005.0,28.0,,,9998.5,-480.0
17092,0,2854600,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-480.0
17095,0,2854700,PEARLS,9995,24,,,,,10005,24,,,,,10000.0,-480.0
17096,0,2854800,PEARLS,9998,3,9996.0,1.0,9995.0,21.0,10000,4,10004.0,1.0,10005.0,21.0,9999.0,-480.0
17099,0,2854900,PEARLS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-480.0
17100,0,2855000,PEARLS,10002,1,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0,-480.0
17103,0,2855100,PEARLS,9995,26,,,,,10005,26,,,,,10000.0,-480.0
17104,0,2855200,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-480.0
17107,0,2855300,PEARLS,9998,1,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0,-480.0
17108,0,2855400,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-480.0
17110,0,2855500,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-480.0
17112,0,2855600,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-480.0
17114,0,2855700,PEARLS,10002,3,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0,-480.0
17116,0,2855800,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-472.0
17118,0,2855900,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-472.0
17120,0,2856000,PEARLS,9998,9,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,-472.0
17122,0,2856100,PEARLS,9998,6,9996.0,2.0,9995.0,27.0,10000,6,10004.0,2.0,10005.0,27.0,9999.0,-472.0
17124,0,2856200,PEARLS,9998,5,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,-472.0
17126,0,2856300,PEARLS,10002,1,9995.0,28.0,,,10005,28,,,,,10003.5,-472.0
17128,0,2856400,PEARLS,10000,6,9995.0,23.0,,,10005,23,,,,,10002.5,-472.0
17130,0,2856500,PEARLS,9995,25,,,,,10002,2,10005.0,25.0,,,9998.5,-472.0
17132,0,2856600,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-472.0
17134,0,2856700,PEARLS,9998,6,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,-464.0
17136,0,2856800,PEARLS,9995,28,,,,,10005,28,,,,,10000.0,-464.0
17138,0,2856900,PEARLS,9998,9,9995.0,25.0,,,10005,25,,,,,10001.5,-464.0
17140,0,2857000,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-464.0
17142,0,2857100,PEARLS,10002,11,9995.0,22.0,,,10005,22,,,,,10003.5,-464.0
17144,0,2857200,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-464.0
17146,0,2857300,PEARLS,9995,21,,,,,10005,21,,,,,10000.0,-464.0
17148,0,2857400,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-464.0
17150,0,2857500,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,-464.0
17152,0,2857600,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-464.0
17154,0,2857700,PEARLS,10002,1,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10003.0,-464.0
17156,0,2857800,PEARLS,9996,1,9995.0,28.0,,,10000,3,10002.0,6.0,10004.0,1.0,9998.0,-464.0
17158,0,2857900,PEARLS,9995,21,,,,,10005,21,,,,,10000.0,-464.0
17160,0,2858000,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-464.0
17162,0,2858100,PEARLS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-464.0
17164,0,2858200,PEARLS,9996,2,9995.0,26.0,,,10002,4,10004.0,2.0,10005.0,26.0,9999.0,-464.0
17166,0,2858300,PEARLS,9998,1,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,-464.0
17168,0,2858400,PEARLS,9995,25,,,,,9998,9,10002.0,5.0,10005.0,25.0,9996.5,-464.0
17171,0,2858500,PEARLS,9995,30,,,,,9998,1,10005.0,30.0,,,9996.5,-464.0
17173,0,2858600,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-464.0
17174,0,2858700,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-464.0
17176,0,2858800,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-464.0
17179,0,2858900,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-464.0
17181,0,2859000,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,-464.0
17182,0,2859100,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-464.0
17184,0,2859200,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-464.0
17187,0,2859300,PEARLS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-464.0
17189,0,2859400,PEARLS,9996,2,9995.0,20.0,,,10002,4,10004.0,2.0,10005.0,20.0,9999.0,-464.0
17190,0,2859500,PEARLS,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5,-464.0
17192,0,2859600,PEARLS,10002,1,9995.0,28.0,,,10005,28,,,,,10003.5,-464.0
17195,0,2859700,PEARLS,10000,6,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10002.0,-464.0
17196,0,2859800,PEARLS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-464.0
17198,0,2859900,PEARLS,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0,-468.0
17200,0,2860000,PEARLS,9995,27,,,,,9998,3,10005.0,27.0,,,9996.5,-468.0
17202,0,2860100,PEARLS,9998,3,9995.0,24.0,,,10005,24,,,,,10001.5,-468.0
17204,0,2860200,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-468.0
17206,0,2860300,PEARLS,10000,4,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10002.0,-472.0
17208,0,2860400,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,-472.0
17210,0,2860500,PEARLS,9995,20,,,,,10002,5,10005.0,20.0,,,9998.5,-472.0
17212,0,2860600,PEARLS,9998,1,9995.0,25.0,,,10005,25,,,,,10001.5,-472.0
17214,0,2860700,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-472.0
17216,0,2860800,PEARLS,9995,21,,,,,10002,10,10005.0,21.0,,,9998.5,-472.0
17218,0,2860900,PEARLS,9995,30,,,,,10002,7,10005.0,30.0,,,9998.5,-472.0
17220,0,2861000,PEARLS,9998,2,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0,-472.0
17222,0,2861100,PEARLS,9996,2,9995.0,26.0,,,9998,5,10004.0,2.0,10005.0,26.0,9997.0,-472.0
17224,0,2861200,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,-480.0
17226,0,2861300,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-480.0
17228,0,2861400,PEARLS,9995,26,,,,,10002,3,10005.0,26.0,,,9998.5,-480.0
17230,0,2861500,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-480.0
17232,0,2861600,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-480.0
17234,0,2861700,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-472.0
17236,0,2861800,PEARLS,9995,20,,,,,10005,20,,,,,10000.0,-472.0
17238,0,2861900,PEARLS,9998,5,9995.0,26.0,,,10005,26,,,,,10001.5,-472.0
17240,0,2862000,PEARLS,9998,1,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0,-472.0
17242,0,2862100,PEARLS,9995,27,,,,,10002,3,10005.0,27.0,,,9998.5,-472.0
17244,0,2862200,PEARLS,9995,22,,,,,10002,10,10005.0,22.0,,,9998.5,-472.0
17246,0,2862300,PEARLS,9995,22,,,,,10002,7,10005.0,22.0,,,9998.5,-472.0
17248,0,2862400,PEARLS,9995,27,,,,,9998,1,10005.0,27.0,,,9996.5,-504.0
17250,0,2862500,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-504.0
17252,0,2862600,PEARLS,9998,10,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0,-504.0
17254,0,2862700,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-504.0
17256,0,2862800,PEARLS,9998,2,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0,-504.0
17259,0,2862900,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-504.0
17260,0,2863000,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-504.0
17263,0,2863100,PEARLS,9996,1,9995.0,20.0,,,10000,3,10002.0,7.0,10004.0,1.0,9998.0,-504.0
17264,0,2863200,PEARLS,9996,1,9995.0,30.0,,,9998,1,10004.0,1.0,10005.0,30.0,9997.0,-504.0
17267,0,2863300,PEARLS,9998,5,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0,-504.0
17268,0,2863400,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-504.0
17271,0,2863500,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-504.0
17272,0,2863600,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-504.0
17275,0,2863700,PEARLS,9998,8,9996.0,1.0,9995.0,24.0,10000,2,10004.0,1.0,10005.0,24.0,9999.0,-504.0
17276,0,2863800,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,-504.0
17279,0,2863900,PEARLS,9998,8,9995.0,28.0,,,10005,28,,,,,10001.5,-504.0
17280,0,2864000,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-504.0
17283,0,2864100,PEARLS,9996,2,9995.0,21.0,,,10002,5,10004.0,2.0,10005.0,21.0,9999.0,-504.0
17284,0,2864200,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-504.0
17286,0,2864300,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-504.0
17288,0,2864400,PEARLS,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5,-504.0
17290,0,2864500,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-504.0
17292,0,2864600,PEARLS,10002,1,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10003.0,-504.0
17294,0,2864700,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-504.0
17296,0,2864800,PEARLS,9995,21,,,,,10005,21,,,,,10000.0,-504.0
17298,0,2864900,PEARLS,9995,28,,,,,9998,2,10005.0,28.0,,,9996.5,-504.0
